Cups                                     ;Fecha de la lectura;Hora de la lectura;Consumo (kwh);;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;12:45;39;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;13:00;38;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;13:15;39;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;13:30;38;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;13:45;36;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;14:00;37;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;14:15;35;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;14:30;39;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;14:45;39;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;15:00;38;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;15:15;38;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;15:30;35;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;15:45;35;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;16:00;35;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;16:15;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;16:30;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;16:45;36;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;17:00;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;17:15;35;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;17:30;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;17:45;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;18:00;36;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;18:15;33;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;18:30;36;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;18:45;32;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;19:00;29;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;19:15;29;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;19:30;31;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;19:45;30;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;20:00;29;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;20:15;18;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;20:30;16;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;20:45;15;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;21:00;14;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;21:30;13;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;21:45;11;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;22:00;9;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;22:15;9;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;22:45;9;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;23:15;8;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;23/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;0:45;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;3:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;4:15;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;4:30;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;5:15;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;6:00;10;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;6:15;31;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;6:30;35;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;6:45;32;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;7:00;32;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;7:15;34;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;7:30;33;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;7:45;29;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;8:00;35;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;8:15;37;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;8:30;38;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;8:45;43;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;9:00;45;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;9:15;45;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;9:30;41;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;9:45;41;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;10:00;37;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;10:15;40;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;10:30;37;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;10:45;40;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;11:00;40;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;11:15;39;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;11:30;41;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;11:45;44;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;12:00;42;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;12:15;41;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;12:30;42;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;12:45;42;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;13:00;38;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;13:15;40;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;13:30;39;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;13:45;39;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;14:00;37;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;14:15;35;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;14:30;35;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;14:45;36;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;15:00;34;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;15:15;36;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;15:30;35;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;15:45;33;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;16:00;33;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;16:15;31;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;16:30;33;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;16:45;31;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;17:00;32;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;17:15;32;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;17:30;32;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;17:45;31;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;18:00;30;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;18:15;29;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;18:30;29;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;18:45;27;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;19:00;27;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;19:15;26;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;19:30;27;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;19:45;25;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;20:00;24;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;20:15;17;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;20:30;15;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;20:45;15;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;21:00;15;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;21:30;13;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;21:45;13;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;22:00;12;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;22:15;9;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;22:30;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;22:45;9;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;23:15;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;23:45;8;;;;;;;;;;;
ES0022000005731860JV1P;24/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;0:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;0:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;1:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;1:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;2:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;3:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;4:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;4:15;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;4:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;5:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;5:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;6:00;13;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;6:15;36;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;6:30;35;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;6:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;7:00;34;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;7:15;34;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;7:30;34;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;7:45;35;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;8:00;35;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;8:15;36;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;8:30;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;8:45;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;9:00;39;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;9:15;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;9:30;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;9:45;39;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;10:00;36;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;10:15;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;10:30;38;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;10:45;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;11:00;38;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;11:15;39;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;11:30;36;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;11:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;12:00;37;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;12:15;36;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;12:30;35;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;12:45;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;13:00;30;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;13:15;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;13:30;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;13:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;14:00;31;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;14:15;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;14:30;31;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;14:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;15:00;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;15:30;28;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;15:45;28;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;16:00;28;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;16:15;30;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;16:30;31;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;16:45;30;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;17:00;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;17:15;31;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;17:30;33;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;17:45;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;18:00;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;18:15;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;18:30;32;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;18:45;33;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;19:00;29;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;19:15;27;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;19:30;27;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;19:45;26;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;20:00;24;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;20:15;18;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;20:30;17;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;20:45;15;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;21:00;14;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;21:30;13;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;21:45;13;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;22:00;11;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;22:15;9;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;22:30;9;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;22:45;9;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;23:00;9;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;23:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;23:30;7;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;23:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/01/2018;0:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;0:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;0:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;0:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;1:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;1:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;1:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;2:30;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;3:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;3:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;4:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;4:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;5:15;9;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;6:00;11;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;6:15;31;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;6:30;34;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;6:45;30;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;7:00;30;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;7:15;35;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;7:30;34;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;7:45;39;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;8:00;40;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;8:15;41;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;8:30;48;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;8:45;50;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;9:00;48;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;9:15;48;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;9:30;47;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;9:45;46;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;10:00;44;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;10:15;45;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;10:30;43;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;10:45;43;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;11:00;43;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;11:15;44;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;11:30;44;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;11:45;46;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;12:00;44;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;12:15;44;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;12:30;42;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;12:45;43;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;13:00;41;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;13:15;39;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;13:30;37;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;13:45;37;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;14:00;35;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;14:15;31;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;14:30;31;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;14:45;31;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;15:00;30;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;15:15;30;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;15:30;29;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;15:45;29;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;16:00;29;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;16:15;29;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;16:30;29;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;16:45;28;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;17:00;26;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;17:15;23;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;17:30;24;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;17:45;26;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;18:00;24;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;18:15;22;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;18:30;24;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;18:45;23;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;19:00;22;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;19:15;23;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;19:30;25;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;19:45;23;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;20:00;23;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;20:15;14;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;20:30;14;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;20:45;14;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;21:00;13;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;21:30;13;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;21:45;10;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;22:00;10;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;22:15;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;22:30;9;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;22:45;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;23:00;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;23:15;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;23:30;8;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;23:45;7;;;;;;;;;;;
ES0022000005731860JV1P;26/01/2018;0:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;0:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;0:30;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;0:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;1:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;1:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;1:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;1:45;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;2:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;2:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;3:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;3:30;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;4:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;4:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;5:15;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;5:30;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;6:00;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;6:15;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;6:30;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;6:45;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;7:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;7:15;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;7:30;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;7:45;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;8:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;8:15;8;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;8:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;8:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;9:00;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;9:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;9:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;9:45;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;10:00;6;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;10:15;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;10:30;7;;;;;;;;;;;
ES0022000005731860JV1P;27/01/2018;10:45;7;;;;;;;;;;;
